df,a1_abany,a2_abdefect,a3_abhlth,a4_abnomore,a5_abpoor,a6_absingle,a7_abrape,aged,c1_fear,c2_courts,c3_cappun,ci1_conarmy,ci2_conbus,ci3_conclerg,ci4_coneduc,ci5_confed,ci6_confinan,ci7_conjudge,ci8_conlabor,ci9_conlegis,ci10_conmedic,ci11_conpress,ci12_consci,ci13_contv,d1_age,d2_cohort,d3_degree,d4_educ,d5_sex,d6_race,d7_hhrace,d8_hispanic,d9_sibs,d10_marital,d11_class,d12_childs,d13_chldidel,d14_divorce,d15_dwelown,d16_hhtype1,d17_wrkstat,d18_hrs1,d19_hrs2,d20_hrsrelax,d21_madeg,d22_maeduc,d23_padeg,d24_paeduc,d25_region,d26_reg16,d27_res16,d28_spdeg,d29_speduc,d30_zodiac,f1_income06,f2_incom16,f3_rincom06,f4_satfin,f5_valgiven,f6_finalter,f7_finrela,f8_goodlife,f9_eqwlth,f10_parsol,f11_wealth,g1_gunlaw,g2_owngun,g3_pistol,g4_rifle,g5_shotgun,h1_helppoor,h2_helpsick,h3_helpblk,h4_helpusa,h5_helpwrld,h6_careself,h7_mincult,h8_othshelp,h9_peoptrbl,h10_selfless,h11_selffrst,h12_helpnot,hap1_hapmar,hap2_happy,hap3_satjob,hap4_satjob1,hlth1_health1,hlth2_hlthall,i1_immameco,i2_immcult,i3_immideas,i4_immjobs,i5_immrghts,i6_excldimm,i7_letin1,i8_meltpot1,m1_grass,nat1_nataid,nat2_nataidy,nat3_natarms,nat4_natarmsy,nat5_natchld,nat6_natcity,nat7_natcityy,nat8_natcrime,nat9_natcrimy,nat10_natdrug,nat11_natdrugy,nat12_nateduc,nat13_nateducy,nat14_natenrgy,nat15_natenvir,nat16_natenviy,nat17_natfare,nat18_natfarey,nat19_natheal,nat20_nathealy,nat21_natmass,nat22_natpark,nat23_natrace,nat24_natracey,nat25_natroad,nat26_natsci,nat27_natsoc,nat28_natspac,nat29_natspacy,p1_partyid,p2_govdook,p3_polint1,p4_polviews,p5_pres08,p6_pres12,p7_vote08,p8_vote12,p9_polgreed,pe1_poleff11,pe2_poleff18,pe3_poleff19,pe4_poleff20,porn1_pornlaw,r1_relig,r2_relig16,r3_denom1,r4_denom,r5_denom16,r6_attend,r7_pray,r8_reliten,r9_relactiv,r10_bible,r11_fund,r12_fund16,r13_amchrstn,r14_prayer,r15_reborn,r16_savesoul,r17_relpersn,r18_spfund,r19_spden,r20_sprel,r21_sprtprsn,r22_postlife,s1_nummen,s2_numwomen,s3_partners,s4_partnrs5,s5_evstray,s6_sexfreq,s7_homosex,s8_marhomo,s9_premarsx,s10_xmarsex,s11_xmovie,s12_teensex,s13_pillok,soc1_socbar,soc2_socfrend,soc3_socommun,soc4_socrel,sr1_fechld,sr2_fefam,sr3_fehire,sr4_fefam,sr5_fepresch,sui1_suicide1,sui2_suicide2,sui3_suicide3,sui4_suicide4,sui5_letdie1,t1_colath,t2_colcom,t3_colhomo,t4_colmil,t5_colmslm,t6_colrac,t7_libath,t8_libcom,t9_libhomo,t10_libmil,t11_libmslm,t12_librac,t13_spkath,t14_spkcom,t15_spkhomo,t16_spkmil,t17_spkmslm,t18_spkrac,tf1_trust,tf2_fair,tf3_befair,tf4_cantrust,tf5_helpful,tv1_tvhours,w1_wtss,w2_wtssnr,w3_wtssall,year,id,r8_relitenR
,1,1,1,1,2,2,2,3,2,3,2,1,1,1,2,2,1,1,2,2,1,2,2,2,89,1925,1,13,2,1,1,1,3,2,3,2,-1,1,0,4,5,-1,-1,-1,1,12,7,97,3,9,3,7,97,9,11,3,0,2,-1,2,2,4,3,4,0,1,2,2,2,2,3,3,5,6,5,0,0,0,0,0,0,3,0,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,0,2,2,0,8,0,8,0,2,0,2,1,0,2,0,8,0,2,2,2,0,2,2,8,1,0,2,5,4,4,4,0,0,2,2,4,4,2,2,2,2,1,1,1,18,1,7,3,3,1,3,1,1,0,0,2,2,2,0,0,0,4,8,1,0,0,0,2,0,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,4,2,1,-1,0.448001693,0.3952857,0.448001693,2014,990,2
,0,0,0,0,0,0,0,1,0,3,1,1,2,1,2,3,2,3,2,3,1,3,2,3,55,1959,3,17,1,1,1,1,2,1,3,2,3,2,1,1,1,65,-1,2,1,12,1,14,3,3,1,3,16,1,25,4,21,1,-1,1,4,2,3,4,8,0,0,0,0,0,3,5,5,6,4,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,4,0,2,0,3,0,2,2,0,2,0,2,0,2,0,2,1,0,2,0,2,0,1,1,2,0,2,1,1,2,0,2,5,5,3,6,2,2,1,1,2,4,3,4,3,1,1,1,7,70,7,3,1,1,4,1,2,2,0,2,1,1,2,2,0,2,1,1,0,10,1,1,2,2,0,0,1,0,2,1,4,6,4,5,3,2,3,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,2,0.896003386,0.790571401,0.896003386,2014,991,1
,1,1,1,1,1,1,1,1,1,3,2,1,1,3,2,3,2,1,2,2,1,2,1,2,72,1942,2,15,1,1,1,1,6,5,3,0,-1,0,0,4,5,-1,-1,-1,1,10,1,12,3,3,3,7,97,3,16,2,0,2,200,2,2,4,6,3,0,2,1,2,1,2,5,3,4,0,0,2,4,1,3,5,3,4,0,2,0,0,0,0,2,5,2,4,2,1,0,1,2,3,0,1,0,3,3,0,2,0,3,0,2,0,2,1,0,3,0,2,0,1,1,3,0,1,1,2,2,0,4,0,0,4,0,0,2,2,0,0,0,0,0,2,4,2,0,0,0,0,6,4,3,3,3,2,4,0,2,2,4,0,0,0,4,2,0,1,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,-1,0.448001693,0.3952857,0.448001693,2014,992,2
,1,1,1,1,1,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1972,1,13,1,1,1,1,2,5,3,2,2,0,1,15,1,46,-1,3,1,13,4,18,3,3,3,7,97,6,19,4,19,3,4000,2,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,4,4,2,2,2,3,0,0,2,2,2,2,0,2,4,2,2,4,2,5,1,0,3,0,3,0,2,3,0,2,0,1,0,1,0,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,2,2,4,1,2,3,2,4,2,2,2,3,0,0,0,1,1,3,250,6,7,0,6,3,2,4,3,0,3,2,7,6,5,2,4,3,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1.380590733,1.218137751,1.380590733,2014,993,2
,1,1,1,8,1,2,1,3,1,3,1,1,1,1,2,2,1,1,8,1,2,1,3,1,89,1925,1,12,2,1,1,1,2,2,3,2,-1,2,0,4,7,-1,-1,-1,0,98,8,98,3,3,4,7,97,10,98,3,0,1,-1,2,3,2,7,1,0,2,2,2,2,2,5,5,5,7,1,0,0,0,0,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,8,0,2,8,0,3,0,2,0,8,0,2,1,0,2,0,2,0,2,3,2,0,2,2,2,8,0,3,3,1,3,4,0,0,2,2,3,3,4,3,1,1,1,4,6,60,0,0,2,1,3,1,1,3,0,0,2,2,1,0,0,0,1,2,2,0,0,0,2,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,3,1,-1,0.448001693,0.3952857,0.448001693,2014,994,1
,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,3,2,1,3,2,1,1,2,1,45,1969,0,11,2,1,1,1,3,5,1,2,2,0,2,5,8,-1,-1,-1,0,10,0,11,3,3,5,7,97,2,8,3,0,1,-1,2,3,2,6,3,0,0,0,0,0,0,1,3,3,7,6,0,0,0,0,0,0,3,0,2,0,0,0,8,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,2,2,0,2,2,2,2,0,2,3,8,4,3,1,0,1,2,8,9,8,8,8,2,2,2,0,0,0,7,2,1,2,1,2,2,0,1,1,2,2,0,0,0,2,1,5,0,1,1,0,2,0,0,3,0,1,1,2,7,4,2,2,2,1,1,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,1,1,12,1.380590733,1.218137751,1.380590733,2014,995,1
,2,1,1,2,2,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1930,1,13,2,1,1,1,3,2,3,6,3,2,1,4,5,-1,-1,-1,0,5,7,97,3,3,6,7,97,1,12,2,0,3,200,2,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,5,1,2,2,4,0,0,2,0,0,0,0,5,2,2,2,4,5,5,1,0,1,0,1,0,2,1,0,1,0,1,0,1,0,1,2,0,3,0,1,0,1,2,3,0,1,2,1,3,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,10,10,0,0,0,0,1,3,4,1,3,3,1,2,2,2,2,0,0,0,2,1,1,0,0,0,2,0,1,1,3,1,0,1,4,7,3,3,2,3,2,0,2,4,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,0,0,0,0,0,8,0.448001693,0.3952857,0.448001693,2014,996,2
,2,1,1,2,2,2,1,3,2,3,1,2,2,2,2,3,2,2,3,3,2,2,3,2,75,1939,1,12,2,1,1,1,2,3,3,2,-1,0,0,4,2,15,-1,-1,1,12,0,6,3,3,4,7,97,4,16,3,4,2,-1,1,3,3,4,3,4,1,2,2,2,2,3,4,3,5,5,0,0,0,0,0,0,4,0,2,1,0,0,4,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,2,0,1,0,1,0,1,1,0,2,0,1,0,3,2,2,0,2,2,1,2,0,1,4,2,2,4,2,2,1,1,3,4,3,2,3,2,2,2,0,0,0,7,2,1,6,2,2,2,0,0,1,1,2,0,0,0,2,1,1,0,0,0,2,0,1,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,3,3,3,2,1,-1,0.448001693,0.3952857,0.448001693,2014,997,1
,1,2,1,2,2,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,1,2,75,1939,0,9,1,2,2,1,1,5,3,1,-1,0,0,4,5,-1,-1,-1,0,0,7,97,3,5,3,7,97,9,98,1,0,1,60,2,3,2,1,1,0,1,2,2,2,2,1,1,1,0,0,1,4,1,1,3,1,1,0,1,0,0,0,0,2,4,2,4,2,2,0,1,2,3,0,1,0,1,1,0,1,0,1,0,3,0,1,1,0,3,0,1,0,1,1,3,0,1,1,1,1,0,1,0,0,2,0,1,2,1,0,0,0,0,0,2,2,1,0,0,2,0,2,3,1,1,2,2,1,0,2,2,2,0,0,0,1,1,0,15,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,0,0,3,-1,0.448001693,0.3952857,0.448001693,2014,998,2
,0,0,0,0,0,0,0,1,0,3,1,2,2,2,2,2,2,2,3,2,2,2,2,2,53,1961,1,12,2,1,1,1,6,5,2,0,2,0,1,4,1,60,-1,1,1,12,0,7,3,3,4,7,97,6,16,2,15,3,-1,3,2,4,4,2,5,0,0,0,0,0,8,1,5,6,2,0,0,0,0,0,0,8,0,3,1,1,4,6,0,0,0,0,0,0,5,0,2,0,3,0,3,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,2,2,0,3,2,2,1,0,3,5,2,3,4,0,8,8,1,2,4,3,4,4,2,4,4,0,0,0,2,5,4,1,3,3,3,0,1,2,2,4,0,0,0,3,2,5,0,2,2,0,3,0,0,4,0,2,1,3,5,5,5,5,2,3,4,2,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,1,0.448001693,0.3952857,0.448001693,2014,999,2
,0,0,0,0,0,0,0,1,0,3,1,2,2,1,1,2,1,2,2,2,1,2,2,2,56,1958,2,17,2,1,1,1,4,5,2,1,2,0,1,13,1,34,-1,2,1,12,7,97,3,3,5,7,97,3,10,3,10,2,-1,3,2,2,1,5,6,0,0,0,0,0,8,1,3,7,8,0,0,0,0,0,0,8,0,3,1,1,3,7,0,0,0,0,0,0,3,0,2,0,3,0,1,1,0,1,0,2,0,2,0,2,2,0,1,0,1,0,1,2,2,0,2,2,2,1,0,2,4,2,8,4,0,0,2,2,3,2,8,8,2,2,2,2,0,0,0,0,2,3,8,2,2,2,0,1,2,2,3,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,2,1,2,7,6,2,6,2,2,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,8,3,1,1.344005078,1.185857101,1.344005078,2014,1000,2
,2,2,1,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1979,1,13,1,1,1,1,5,5,2,1,1,0,2,2,1,57,-1,2,4,18,7,97,3,3,3,7,97,9,19,3,19,2,-1,2,3,0,0,0,2,2,2,2,2,2,0,0,0,4,6,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,3,0,0,0,3,0,2,2,0,3,0,2,0,3,0,1,3,0,3,0,2,0,3,3,3,0,3,3,2,9,0,2,7,5,2,5,0,0,2,2,1,4,1,1,5,0,4,2,0,0,0,0,6,4,1,3,3,2,0,2,2,2,4,0,0,0,4,2,0,45,3,6,0,4,4,2,4,3,0,1,4,7,7,7,1,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,1,1,0,0,2,3,0,0,0.448001693,0.3952857,0.448001693,2014,1001,2
,1,1,1,1,1,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1991,1,13,2,2,2,1,7,5,3,1,4,0,2,13,1,80,-1,0,1,12,7,97,3,3,5,7,97,9,18,3,13,2,0,1,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,3,4,2,2,6,4,0,0,2,2,2,3,0,8,8,2,8,8,4,3,8,0,8,0,2,0,1,2,0,1,0,2,0,1,0,1,2,0,2,0,1,0,2,1,1,0,3,8,1,8,0,1,0,0,4,0,1,3,1,0,0,0,0,0,0,1,1,1,18,1,3,2,3,1,2,1,1,3,1,2,2,2,0,0,0,2,1,6,0,3,5,0,5,4,1,4,1,0,4,1,3,4,2,2,1,4,0,2,3,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,0,0,0,0,5,0.896003386,0.790571401,0.896003386,2014,1002,2
,1,1,1,1,1,1,1,3,1,3,1,2,1,2,2,2,3,1,2,2,2,3,1,3,21,1993,1,12,1,1,1,1,2,5,3,0,-1,0,0,3,2,30,-1,-1,1,12,1,14,3,2,3,7,97,3,10,4,5,2,-1,1,3,2,6,2,1,2,2,2,2,2,3,2,4,4,3,0,0,0,0,0,0,4,0,2,2,0,0,6,0,0,0,0,0,0,0,0,1,0,3,0,3,2,0,3,0,3,0,3,0,1,1,0,2,0,1,0,2,2,2,0,2,2,1,2,0,2,4,4,3,4,0,0,3,2,2,4,2,2,3,2,10,10,0,0,0,3,3,3,1,2,3,3,0,0,2,2,3,0,0,0,3,1,0,3,1,3,0,1,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,3,-1,0.896003386,0.790571401,0.896003386,2014,1003,2
,0,0,0,0,0,0,0,3,0,3,1,1,2,3,1,2,3,3,2,3,2,3,1,2,22,1992,1,12,2,2,2,1,0,5,2,0,2,0,2,4,1,46,-1,-1,1,14,7,97,3,3,4,7,97,6,11,1,3,2,-1,1,2,3,3,2,1,0,0,0,0,0,5,2,3,5,2,0,0,0,0,0,0,3,0,1,4,0,0,7,0,0,0,0,0,0,3,0,1,0,2,0,1,2,0,2,0,3,0,2,0,1,1,0,1,0,1,0,1,2,2,0,1,2,3,1,0,1,5,5,2,4,0,1,3,1,1,1,1,2,3,2,1,1,1,18,1,2,2,3,1,3,1,1,0,2,2,1,4,0,0,0,1,1,6,0,2,5,0,5,0,0,4,0,1,1,1,3,2,5,3,1,2,1,2,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,3,3,0.448001693,0.3952857,0.448001693,2014,1004,2
,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,1,2,2,3,3,2,3,2,3,29,1985,1,15,1,2,2,1,4,5,2,0,-1,0,0,4,1,40,-1,1,1,13,7,97,3,3,6,7,97,9,15,3,15,3,500,1,3,3,3,1,0,1,2,2,2,2,3,2,2,0,0,2,4,3,2,4,2,3,0,2,3,3,4,0,2,3,2,3,4,2,0,2,1,3,0,3,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,3,0,0,0,0,3,1,1,1,1,0,0,0,0,0,2,1,1,7,70,7,2,2,1,1,2,2,2,1,0,1,1,2,0,0,0,1,1,0,15,5,6,0,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,3,3,0,0,3,-1,0.448001693,0.3952857,0.448001693,2014,1005,1
,8,8,1,8,2,2,1,2,2,3,1,2,2,8,2,2,2,2,2,3,2,2,2,2,58,1956,1,12,1,2,5,9,2,5,4,1,-1,0,0,4,2,99,-1,2,1,12,8,98,3,3,6,7,97,99,16,4,10,2,15,2,3,2,1,3,0,1,2,2,2,2,1,1,1,0,0,1,2,1,1,6,3,1,0,3,2,2,4,0,3,3,3,2,2,4,0,2,1,3,0,3,0,1,1,0,1,0,1,0,1,0,2,1,0,1,0,1,0,2,2,9,0,3,2,1,2,0,3,0,0,9,9,9,9,1,0,0,0,0,0,2,99,98,9,99,0,2,9,9,3,9,9,9,9,0,2,2,2,0,0,0,1,8,0,999,1,1,0,8,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,3,-1,0.690295366,0.609068876,0.690295366,2014,1006, 
,2,8,1,2,2,2,1,1,2,3,1,1,2,2,2,3,3,1,1,3,1,2,1,2,56,1958,1,12,1,1,5,1,4,1,2,3,-1,2,0,1,1,50,-1,4,1,12,7,97,3,3,6,1,12,5,19,2,14,2,0,3,3,2,3,1,0,1,1,1,1,1,3,3,5,0,0,2,5,1,2,2,2,5,1,1,1,1,2,0,2,4,2,4,5,2,0,2,1,3,0,1,0,2,1,0,1,0,2,0,1,0,2,1,0,3,0,1,0,2,1,2,0,1,1,1,1,0,3,0,0,5,1,1,1,1,0,0,0,0,0,2,1,1,7,70,7,1,5,3,1,2,2,2,4,0,1,2,2,2,70,1,2,1,0,15,1,1,2,3,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,-1,1.380590733,1.218137751,1.380590733,2014,1007,2
,1,1,1,1,1,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1981,3,16,2,1,1,1,2,1,3,2,8,2,1,11,7,-1,-1,-1,2,15,7,97,3,3,3,4,20,3,21,1,13,3,-1,3,3,0,0,0,0,2,1,1,2,2,0,0,0,7,5,0,0,0,0,0,0,0,1,2,2,0,0,7,0,0,0,0,0,0,3,0,0,0,3,0,2,2,0,2,0,2,0,2,0,1,1,0,1,0,1,0,1,1,2,0,2,2,2,1,0,2,3,3,3,4,2,2,1,1,4,2,4,4,3,0,4,4,0,0,0,0,6,4,1,3,3,3,0,1,2,2,4,3,0,4,4,2,3,0,1,1,2,4,4,1,4,1,0,1,1,6,6,5,4,2,4,4,2,4,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,0,0,3,2,0,1,1.380590733,1.218137751,1.380590733,2014,1008,2
,1,1,1,1,1,2,1,3,1,3,1,2,2,2,2,3,2,1,2,2,2,3,2,2,72,1942,0,11,2,1,1,1,4,2,1,3,-1,1,0,4,5,-1,-1,-1,0,9,0,6,3,5,1,7,97,6,9,1,0,1,-1,2,2,2,3,1,0,1,2,2,2,2,3,3,3,5,1,0,0,0,0,0,0,4,0,2,0,0,0,7,0,0,0,0,0,0,0,0,2,0,3,0,1,2,0,3,0,1,0,2,0,1,1,0,3,0,1,0,3,3,2,0,2,1,1,2,0,3,3,5,4,8,0,0,2,2,1,1,1,8,1,1,1,1,1,10,1,1,2,3,2,1,1,1,0,0,2,1,3,0,0,0,3,1,3,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,3,3,3,3,1,-1,0.448001693,0.3952857,0.448001693,2014,1009,2
,0,0,0,0,0,0,0,1,0,3,1,2,2,2,2,2,3,2,3,2,2,1,2,2,66,1948,1,12,2,1,1,1,3,1,3,3,2,2,1,99,5,-1,-1,-1,1,11,1,12,3,3,6,1,12,10,22,3,0,1,200,2,3,4,4,2,0,0,0,0,0,0,3,8,5,0,0,4,4,1,1,4,2,4,3,3,0,0,0,0,3,4,2,2,3,4,5,1,1,3,0,1,0,2,2,0,1,0,1,0,1,0,2,2,0,3,0,2,0,2,2,3,0,2,1,2,2,0,0,0,0,5,1,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,3,3,3,2,2,2,1,2,2,2,2,1,14,1,2,1,1,1,0,1,2,0,0,0,4,0,2,2,2,6,5,5,1,3,2,0,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,1.344005078,1.185857101,1.344005078,2014,1010,2
,1,2,1,1,2,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1978,1,12,1,1,1,1,2,5,2,1,3,0,2,2,1,43,-1,-1,1,12,1,13,3,3,5,7,97,1,14,2,14,2,-1,2,2,0,0,0,3,1,2,2,2,2,0,0,0,6,4,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,4,0,0,0,3,0,2,1,0,2,0,2,0,2,0,1,1,0,1,0,2,0,3,2,1,0,2,2,1,1,0,3,1,4,3,3,1,0,1,2,2,2,2,2,4,0,4,4,0,0,0,0,6,4,1,3,3,3,0,1,2,2,4,0,0,0,2,2,0,10,1,2,0,1,3,2,4,1,0,2,3,2,6,2,2,1,3,2,2,4,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,0,0,3,3,0,5,0.448001693,0.3952857,0.448001693,2014,1011,2
,2,1,1,2,2,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1985,1,12,2,1,1,1,3,1,2,1,2,2,2,11,6,-1,-1,-1,1,11,1,12,3,3,3,1,14,11,17,3,0,3,200,3,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,3,5,2,1,1,3,0,2,2,0,0,0,0,3,8,3,2,4,2,3,1,0,2,0,1,0,2,2,0,1,0,2,0,1,0,1,1,0,2,0,1,0,1,2,1,0,2,2,2,2,0,4,0,0,6,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,3,3,3,4,3,2,2,4,1,1,1,2,2,0,2,2,1,10,0,1,1,2,2,4,1,4,1,0,1,2,7,7,7,4,1,4,0,2,4,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,3,0.896003386,0.790571401,0.896003386,2014,1012,2
,0,0,0,0,0,0,0,1,0,3,2,2,2,3,2,2,3,1,1,1,1,3,1,3,25,1989,1,12,1,1,1,1,4,5,2,0,3,0,2,3,6,-1,-1,-1,3,16,2,14,3,3,1,7,97,7,11,4,9,2,1000,1,2,2,5,2,0,0,0,0,0,0,3,3,5,0,0,2,3,2,1,1,3,3,0,1,0,0,0,0,1,3,1,3,3,3,4,8,2,3,0,3,0,2,2,0,2,0,3,0,1,0,2,1,0,2,0,2,0,1,2,3,0,2,1,1,2,0,4,0,0,4,8,2,1,1,0,0,0,0,0,2,4,2,0,0,0,2,3,4,1,3,3,2,4,2,2,2,3,0,0,0,1,1,0,10,4,5,0,4,0,0,3,0,2,3,1,3,2,4,2,1,4,0,2,4,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1.344005078,1.185857101,1.344005078,2014,1013,2
,2,2,1,2,2,2,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1961,0,11,1,3,1,1,7,3,2,1,2,0,2,5,1,44,-1,10,0,98,1,98,3,3,5,7,97,8,15,3,15,2,5,1,2,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,5,2,2,5,2,0,0,2,2,2,3,0,5,3,4,1,5,1,5,1,0,3,0,2,0,2,2,0,2,0,1,0,1,0,2,1,0,3,0,2,0,2,2,3,0,2,2,1,2,0,4,0,0,5,0,0,2,2,0,0,0,0,0,0,1,1,4,48,4,0,2,3,1,1,3,1,1,2,1,2,4,0,0,0,1,1,0,999,1,1,2,5,4,4,4,1,0,1,2,7,4,2,2,2,1,0,1,3,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,0,0,0,0,0,4,0.896003386,0.790571401,0.896003386,2014,1014,2
,0,0,0,0,0,0,0,3,0,3,2,2,2,3,2,3,3,2,2,3,1,3,1,2,59,1955,2,14,2,1,1,1,5,1,3,0,3,2,1,1,7,-1,-1,-1,1,12,1,12,3,3,1,2,14,3,22,3,0,1,100,3,4,5,3,2,0,0,0,0,0,0,3,1,4,0,0,2,3,2,2,4,3,2,3,2,3,0,0,0,3,4,3,2,4,2,4,1,1,3,0,3,0,1,2,0,2,0,1,0,1,0,1,1,0,2,0,1,0,1,2,2,0,2,2,1,2,0,2,0,0,3,0,0,2,2,0,0,0,0,0,2,4,1,0,0,6,0,5,4,1,3,3,1,4,1,2,1,4,3,0,4,2,1,2,0,0,0,2,0,0,0,4,0,2,3,1,5,3,7,5,1,3,0,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0.896003386,0.790571401,0.896003386,2014,1015,2
